formula,space_group
Li24Ca12Si24N48,205
Cs28Na4Si32,205
Cs4Cr4H96Se8O80,205
Rb28Na4Si32,205
Cd32As16Br24,205
In4Hg24Sb16Br28,205
Rb48Sc32As48O192,205
Zr8Br32,205
Hf8Br32,205
Cs8Na4U4Br24,205
Cd32As16Cl24,205
Sb8Pd4,205
Na8Si8Au24,205
Na8Ge8Au24,205
Al32Pb36O84,205
Ba12Al24S48,205
Li56Ta8N32,205
Li56Nb8N32,205
Cs12In12P48O144,205
Ru4Se8,205
C4O8,205
Ru4S8,205
As8Pd4,205
Co4S8,205
Pb4N8O24,205
Os4S8,205
Te8Os4,205
Ce4P8O28,205
Rh4S8,205
Ni4P8,205
Sn8I32,205
Ge8I32,205
Hg24Sb20Br28,205
Cd28P16Cl24,205
Ag8Hg28As16I24,205
Ga8H144C24N72F48,205
Mg4H48Br8O48,205
Na4Al4H96S8O80,205
Fe4Co4H72N24Cl24,205
Cs4Al4H96Se8O80,205
Al8H144C24N72F48,205
Os4Se8,205
As8Pt4,205
Nb24I8Cl48,205
In28Cl36,205
Cd32P16Br24,205
Cs8Mo8F56,205
Hg32Sb16I24,205
Cd32Sb16I24,205
Cd32P16Cl24,205
Ba12P24N48,205
Ca4N8O24,205
Sr72Al48O144,205
K28Li4Si32,205
Sr4N8O24,205
Ba4N8O24,205
Li56V8N32,205
Zr4P8O28,205
Ni4N8O24,205
Hf4V8O28,205
P8W4O28,205
Th4P8O28,205
Tl4P4F24,205
Mn4N8O24,205
Zr4V8O28,205
As4I4F48,205
In32Ge8S32,205
Sn4Se8O24,205
Ba8Ta8F56,205
Cs8W8F56,205
Sb8Pt4,205
Cr4Hg24As16Br28,205
Ag8B48Cl48,205
Ca8Ga8Au24,205
Ba4Sr8P24N48,205
Cd4Hg24As16Br24,205
Hg24Bi4Sb16Br28,205
Ti8Br32,205
Si8Br32,205
Hg24Bi4As16Cl28,205
In4Hg24As16Cl28,205
Y8B24H96,205
In32Sn8Se32,205
Si8I32,205
Ba4Ca8P24N48,205
In32Sn8S32,205
Cs4Fe4H96Se8O80,205
K4Al4H24O8F24,205
P8Pt4,205
Sb8Au4,205
Cs4Ga4H96S8O80,205
Ti4V8O28,205
Te8Rh4,205
Hf4P8O28,205
Zn4N8O24,205
V8Sn4O28,205
Ba12Ga24S48,205
Sr12Li24Si24N48,205
Hf28Tl72Pb8S100,205
K4Ga4Te24O56,205
Ag8Pd24Se8,205
Ti4Hg24As16Cl28,205
Sr72Ga48O144,205
Ga32Pb36O84,205
Cs4Cr4H96S8O80,205
K4P4F24,205
Cs4H96Rh4S8O80,205
Mg4Se8,205
Ba12Mo24N48,205
Cu4S8,205
Al4H72Ru4N24F24,205
Mg4N8O24,205
Hg32As16Br24,205
Hg32As16I24,205
K60Fe24Te60,205
Mg4Te8,205
Rb4Cr4H96S8O80,205
Cd32As16I24,205
Te8Ru4,205
Rb4V4H96S8O80,205
Cs4Er52Co8I96,205
U8Te24O72,205
Cs4V4H96S8O80,205
Fe4S8,205
Cs4Fe4H96S8O80,205
Cr4Fe4H72N24F24,205
Cu4Se8,205
Bi8Pt4,205
Hg24Mo4As16Cl28,205
K48P48O144,205
In28Br36,205
Cs12V12P48O144,205
B48Cl48,205
K4V4H96S8O80,205
Ca72Al48O144,205
Ti4Hg24As16Br28,205
Fe8H144C24N72F48,205
Ni4Se8,205
Cd32As8P8I24,205
Be32N48O152,205
Ni4S8,205
Ba12V24N48,205
Si4P8,205
Ge4Se8O24,205
K4Cr4H96S8O80,205
Ni4As8,205
Co4Se8,205
Mg4O8,205
Cs4H96Ru4S8O80,205
Bi32O48,205
Na4O8,205
Rb28Na4Ge32,205
Cs8N8O24,205
Ge8Br32,205
Ti4Hg24P16Cl28,205
Ba12Cr24N48,205
Nb4P8O28,205
Fe4Se8,205
Ga32Ge8S32,205
K28Na4Ge32,205
Rh4Se8,205
Sr12B24O48,205
Cs4Co4H96S8O80,205
In32Ge8Se32,205
Sr12Cr24N48,205
Mn4Cr4H72N24F24,205
Co4Te8,205
Li56Ir8N32,205
Mn4Te8,205
Ba4Mn36V24O104,205
Si8H96C32,205
Pd4F8,205
Ca12B24S48,205
Mn4Se8,205
V8Cr4O28,205
Cu8Cl8,205
Cu4Te8,205
Na4U4Te24O64,205
V8Si4O28,205
Ba12Mn24N48,205
Ni4Te8,205
Cd4O8,205
Te4H80C24N8Cl24,205
Cu8Br8,205
Mg24W8O48,205
Nb4V8O28,205
Mg4F8,205
Na56V8N32,205
Ru4O8,205
Sr12V24N48,205
Li56Os8N32,205
Sn4H80C24N8Cl24,205
Os4O8,205
In40S32,205
Cd4Se8,205
Yb4Hg24As16Br28,205
Cu24W8O48,205
Ta4P8O28,205
Pt4O8,205
Ge4P8,205
Li56Mo8N32,205
Ba12Re24N48,205
Ir4O8,205
Ca12Cr24N48,205
Ca12Mn48N48,205
K36Co8S28,205
Ca12V24N48,205
Cs4Ti8I28,205
In8As8,205
Ir4S8,205
Al8Sb8,205
Si4As8,205
Si232,205
Zn4O8,205
Ga8As8,205
Zn4Se8,205
Al8As8,205
U8Te24O64,205
Ga8P8,205
Cs8Xe24O24F104,205
Pt4N8,205
Cr24Pb12N48,205
Mn4S8,205
Pd4N8,205
K4Al4S8O80,205
V24Pb12N48,205
Ba12Ru24N48,205
Ba12Os24N48,205
Na4H96Ru4C32N80,205
U4C8,205
Pt8Cl32,205
K8Co8Mo24As24O144,205
Ce4Mg4N24O96,205
K56V8N32,205
Al4S8N4O80,205
Re24Se32O24,205
C48N24,205
C240,205
Rb56V8N32,205
Ba12Sb24N48,205
Hf4N8,205
Cu4H48Br8O48,205
Rb4Cr4S8O80,205
Na8B48N8O80,205
Tl4Cr4S8O80,205
K4Cr4S8O80,205
Na4Cr4S8O80,205
Ni4H48Br8O48,205
Co4Br8O48,205
Mg4Te4Br24O24,205
Ni8C32O32,205
Ni4Br8O48,205
Mg4Te4I24O24,205
Bi4Br28N24F16,205
Cu4Br8O48,205
Au4N8,205
P4N4F24,205
Zn4Br8O48,205
Na4Cr4H48S8O32,205
Co4Pt8,205
Ni4Cl8O48,205
Ta4N8,205
Mg4Br8O48,205
Fe4S8N4O80,205
Rb4Al4S8O80,205
Na4Al4S8O80,205
Si4C8,205
Tl4Co4N24Cl24,205
Tl4Co4Br24N24,205
Sc4Ru4N24F24,205
Te4C24I24N8,205
V4Ru4N24F24,205
Fe4Ru4N24F24,205
Sc8C24N72F48,205
Cr4Ru4N24F24,205
K4Al4S8O56,205
Ba24Y16B48O120,206
Li48In16N32,206
Li48Y16N32,206
Nd32O48,206
Tb32O48,206
Eu32O48,206
Np32N48,206
Yb8Eu24O48,206
Sn8Te24O64,206
Li48Al16N32,206
Lu32O48,206
Mg48N32,206
Tl32O48,206
Pr32O48,206
Tm32O48,206
Be48N32,206
Hf8Te24O64,206
Tm32S48,206
Mg48As32,206
Sc32O48,206
Sm32O48,206
In32O48,206
La32O48,206
Dy32O48,206
Mg48P32,206
Y32O48,206
Ag8Sb8F48,206
Hg48Te16O96,206
Li48Ga16N32,206
Zr8Te24O64,206
Gd32O48,206
Ru8O16F48,206
Ti8Te24O64,206
Pt8O16F48,206
K8Sb8F48,206
Ce32O48,206
Li48Sc16N32,206
Pm32O48,206
Be48P32,206
Pu32O48,206
Er32O48,206
Cu32O48,206
Ca48N32,206
Li8Ag8F48,206
Zn48N32,206
K8Bi8F48,206
P64S144,206
Cs24K8Re48C48S64N48,206
Li48Co16N32,206
Al8H96N24O120,206
K32Re48Te16C48S48N48,206
U32N48,206
Ba16Na64Cu48F192,206
K32Cd32B96H384,206
Li48Cu16S32,206
Cu24Te8O48,206
Li48Sn48Pt32,206
Li32P16H96O96,206
Zn48P32,206
Zn48As32,206
Al32O48,206
Sr48N32,206
Cd48P32,206
V32O48,206
Mg48Sb32,206
Sr48Te16O96,206
Sb8Te24O64,206
Mg48Bi32,206
Li48La24Sb16O96,206
Ca24Al8Fe8Si24O96,206
Ba16Sr8I48,206
Li48Ti16N32,206
Ba48N32,206
Li48Mn16N32,206
Li48Rh16N32,206
Fe8Te24O64,206
Yb24Co8O48,206
Ca24Sc8Fe8Si24O96,206
Li48Ni16N32,206
Ge16,206
Li48Cr16N32,206
Li48Ru16N32,206
Li48Zr16N32,206
Li48V16N32,206
Yb32O48,206
Na48Y16N32,206
Li48Ir16N32,206
Li48Cu16N32,206
Na48Ga16N32,206
Na48In16N32,206
Sb8O8F48,206
Na48Sc16N32,206
Li48Nb16N32,206
Al8Fe24Si24O96,206
Cs24B96As8F144,206
Na48Mn16N32,206
Li48Ta16N32,206
Na48Al16N32,206
Al8Co24Si24O96,206
Li48Bi16N32,206
Li48Os16N32,206
Li48Mo16N32,206
Li48Sb16N32,206
Na48Ti16N32,206
Sb8O16F48,206
Na48Fe16N32,206
Na48V16N32,206
Cd48N32,206
Na48Co16N32,206
Na48Ru16N32,206
Li48W16N32,206
Na48Ni16N32,206
Ce48Se96,206
Na48Ta16N32,206
Li48Au16N32,206
K48Y16N32,206
Na48Bi16N32,206
Mn24Al8Si24O96,206
Ho32N48,206
Tb32N48,206
Dy32N48,206
Lu32N48,206
Tm32N48,206
Na22Bi10O32,208
Na22U10O32,208
As4H12,208
La4Ce4Be104,209
Th4U4Be104,209
Mg8B96H288O96,210
Ni8B96H288O96,210
K12Bi8N36O108,212
Li8B4Pt12,212
Li8B4Pd12,212
Li8Ni4Ge12O32,212
Li4Ga20O32,212
Li4Al20O32,212
Ca12Ta16O48F8,212
Li8Mg4Mn12O32,212
K12Nd8N36O108,212
K12Pr8N36O108,212
Rb12Nd8N36O108,212
Rb12Pr8N36O108,212
Li8Co12Sb4O32,212
Li8Mn12Ni4O32,212
Li8Ni16O32,212
Li8Ti12V4O32,212
Li8Ti12Ni4O32,212
Li8V12Sb4O32,212
Li8Ti12Cr4O32,212
Zn8Ge12O32,212
Li8Fe12Sb4O32,212
Li8Nb4V12O32,212
Li8Nb4Cr12O32,212
K24Sn100,212
Li8Nb4Co12O32,212
Li8Fe12Bi4O32,212
V32C28,212
Mg4Mn12Cu8O32,212
Li8Ni12Bi4O32,212
Na12Mn12O32,212
Li8Cr12W4O32,212
Ba4Si8,212
Li8Ni12Sb4O32,212
Li8Co12Sn4O32,212
Ca12Nb16O48F8,212
Mn12Cu12O32,212
Li4Co20O32,212
Li8Mn4Cu12O32,212
Li8Mn4Fe12O32,212
K20Na4Fe8C48O96,212
Li8Fe12Ni4O32,212
Li8Fe12Cu4O32,212
Li8Mn12Sb4O32,212
Li4Mn20O32,212
Li20Cr12Ni4O32,212
Li8Cu12F32,212
Li8Nb4Fe12O32,212
Li20Mn4V12O32,212
Li8Ti12Nb4O32,212
Mn4Co12O32,212
Na4V20O32,212
Mn12Bi4O32,212
Li20Ni16O32,212
Li8V4Fe12O32,212
Mn12Cr4O32,212
Li8Si12Ni4O32,212
Co12Bi4O32,212
Na4Fe20O32,212
Mn12Ni4O32,212
Mn12Sn4O32,212
Ti4Mn12O32,212
Na8Sb12O32,212
Li8V4Si12O32,212
Fe20O32,212
Mn12Co4O32,212
Ni4Ge12O32,212
Li8Co12Ni4O32,212
Li8Cr12Sb4O32,212
Li12Mn12O32,212
K20,213
Nb12Al8C4,213
V12Zn8N4,213
Nb12Al8N4,213
Zn216Ru36,213
K12Si24H24N44,213
K12Sm8N36O108,213
Na12Al4P32O92,213
Na12Ga4P32O92,213
Na12V4P32O92,213
K12P24N44,213
Rb12P24N44,213
Cs12P24N44,213
Na12Ti4P32O92,213
Cs4Be8F20,213
Ni8Mo12N4,213
Ni8W12N4,213
Mo12Pd8N4,213
Mo12Pt8N4,213
Mg12Ru8,213
Fe8Re12,213
K12La8N36O108,213
Na12Cr4P32O92,213
Hg20,213
Ta12Al8C4,213
V12Ga8N4,213
Ag16Sn12S32,213
Rb20,213
Na16Sn12O32,213
Sr12Cu12Te24O72,213
Co8Mo12N4,213
Na20,213
Na12Mn4P32O92,213
Ti12Nb4Zn4Bi12O56,213
Ba24Si100,213
Ag24Au8S16,213
Li4Ti12Zn8O32,213
K12Ce8N36O108,213
Mn8Al12,213
Rb12Ce8N36O108,213
Na12Fe4P32O92,213
K24Fe8C48O96,213
Cs20,213
Nb12Zn8Bi12O56,213
K12Be12B12P24O100,213
Al8Mo12C4,213
Mn20,213
Re8W12C4,213
Re8Mo12C4,213
Na12Be12B12P24O100,213
V12Ga8,213
Ba24Ge100,213
Nb12Au8,213
Hg12N12O36,213
Sm8N48O108,213
Nd8N48O108,213
Pr8N48O108,213
La8N48O108,213
Be12B12P24N12O100,213
Hg12N24O36,213
La24Ir8Br24,214
Ce24Ir8I24,214
La24Ru8Br24,214
Y24B8Cl24,214
Y24B8Br24,214
Tb24B8Br24,214
Tb24B8Cl24,214
Sr24Sb8I24,214
Pr24B8Br24,214
Pr24As8Br24,214
Pr24P8Br24,214
Pr24Pt8Br24,214
Pr24Rh8Br24,214
Pr24C8Br24,214
Pr24Os8Br24,214
Pr24Ir8I24,214
Pr24Ir8Br24,214
Pr24Co8Br24,214
La24P8Br24,214
La24Os8I24,214
La24Si8I24,214
La24Si8Cl24,214
La24As8Br24,214
La24Au8I24,214
La24Pt8I24,214
La24Ir8I24,214
Gd24B8Br24,214
Gd24Si8Br24,214
Ce24P8I24,214
Ce24P8Br24,214
Ce24Si8I24,214
Ca24Sb8I24,214
Ca24As8I24,214
Ba24Sb8I24,214
Ca24P8I24,214
Gd24C8Cl24,214
La24Si8Br24,214
La24P8I24,214
La24As8I24,214
La24Sb8I24,214
Tb24Si8Br24,214
La24Pb8I24,214
Ag24Au8Se16,214
Ba48B24N48Cl24,214
Ag24Te16Au8,214
La48Sn208Rh64,214
Pr24Pt8I24,214
Nd12Y12Fe40O96,214
Yb12Y12Al40O96,214
Ca12Fe28Si24O96,214
Na3S1O4F1,215
Ta1Cu3S4,215
Li8Mg4Si4,215
Cd1Hg3Te4,215
Na1Mn1Cu3Se4,215
Na1Ti1Cu3Se4,215
Ga16Cu36,215
Na12Li4Y12P12C4O60F8,215
V1Cu3Se4,215
In16Ag36,215
Hf1B4H16,215
H4N1Cl1,215
V1Cu3S4,215
Nb1Cu3Se4,215
Ta1Cu3Se4,215
Nb1Cu3S4,215
Al16Cu36,215
Yb4Mg4Fe3H22,215
Ca4Mg4Fe3H22,215
Li3V1S4,215
Li4Mg4H24Ir4,215
Ta1Cu3Te4,215
V1Cu3Te4,215
Nb1Cu3Te4,215
Ta1Tl6V1S8,215
Ti4H7,215
Na10Be4Si4O17,215
Cu3As1S4,215
Si7Ge1,215
Zn1Cd3Se4,215
K3S1O4F1,215
Li3Nb1S4,215
H4Br1N1,215
Zn1Cd3S4,215
Zn3Cd1Se4,215
Mg1Zn3S4,215
Fe4Cu26Ge4S32,215
Zn3Cd1S4,215
Zn36Ga5Ni8,215
In16Au36,215
Sn1I4,215
In16Cu36,215
Ti32In20,215
Ca16Hg36,215
Sn3As4,215
Ge3As4,215
Li3Cr1S4,215
Ga4Bi1As3,215
Si3As4,215
Li12W7O28,215
Li3Sb1S4,215
Cs1Be4Al4B12O28,215
Mg63Si32Bi1,215
Cu3Ni1Hg1Se4,215
Co1Cu3Hg1Se4,215
Li40Pb12,215
Na8Al12S1O28,215
Zn1Cu3Ni1Se4,215
Cu36As16,215
Ni12C8O31,215
Zn3Cr1Te4,215
Cr1Cd3Te4,215
Cr1Cu3Hg1Se4,215
Cd1Cu3Ni1Se4,215
Zn1Co1Cu3Se4,215
B3H60C16N12O12,215
Zn3Cr1Se4,215
Rb1Hf1Cu3Se4,215
Mg1Cu3Ni1Se4,215
Rb1Zr1Cu3Se4,215
Ca1Zn3Se4,215
Al48Ru4,215
Mg1Co1Cu3Se4,215
Zn1Cr1Cu3Se4,215
Mg1Cr1Cu3Se4,215
Cr1Cd1Cu3Se4,215
Al1Cu3Hg1Se4,215
Mg1Al1Cu3Se4,215
Cd1Co1Cu3Se4,215
In18Cu8Se32,215
V1Cu3Hg1Se4,215
Ba1Sc1Cu3Se4,215
Al1Cd1Cu3Se4,215
Al1Zn1Cu3Se4,215
Cs1Hf1Cu3Se4,215
Ga1Cu3Hg1Se4,215
Cs1Ti1Cu3Se4,215
Cs3Mo4P3O16,215
Zn1Ga1Cu3Se4,215
V1Cd1Cu3Se4,215
Li8Al3Si5,215
Cr1Ga3P4,215
Cs1Cu3Ge1Se4,215
Cd1Ga1Cu3Se4,215
Mg1Ga1Cu3Se4,215
Ga3B1N4,215
Cs1Zr1Cu3Se4,215
Ge7O16,215
Cr3Cd1Te4,215
Ca3Zn1Se4,215
Cs4C1O4,215
Mg1V1Cu3Se4,215
Sr1Y1Cu3Se4,215
Al3B1N4,215
C12N8,215
Rb1Cu3Sn1Se4,215
K4C1O4,215
Ba1In1Cu3Se4,215
H4N1,215
K3Ge7O20,215
Na4C1O4,215
K3Ti4Si3O20,215
Mg19Ge5,215
Li4C1O4,215
Zn3Cr1S4,215
Ba1Y1Cu3Se4,215
Li1B1C4N4,215
Mn2C4N4,215
Cu1B1C4N4,215
Al1B3N4,215
Co2C4N4,215
Ba1Tl1Cu3Se4,215
Sr1Tl1Cu3Se4,215
Ga1B3N4,215
Li1Co1C4O4,215
K1Cu3Pb1Se4,215
Ag1B1C4N4,215
Ca4Mg4Fe3,215
C3N4,215
Fe4C1,215
Cr3Ga1P4,215
Co1C4O4,215
Li4Mg4Ir4,215
Ge7H1O20,215
Ni4P4C12O18,215
Fe4As3O23,215
Ti4Si3O24,215
Ge7O23,215
Al4As3O23,215
As4C3,215
Ni5O4,215
Mo12P1N3O61,215
Ge7H1N3O20,215
Zn4Cd2N4,215
Mg4Zn2N4,215
Cr4Cd2N4,215
Mg4Cd2N4,215
Li4Zn4P4,216
Nb4Co4Sn4,216
Li4Mg4P4,216
Hf4Ni4Sn4,216
Zr4Ni4Sn4,216
Ti4Ni4Sn4,216
Mn4Co4Sb4,216
Ti4Ge4Pt4,216
Li4Cd4As4,216
Zr4As4Ir4,216
Mg4Cu4Sn4,216
Gd4Sb4Pt4,216
Er4Bi4Pd4,216
Li4Mg4Sb4,216
Cd4Sn4Au4,216
Ti4Ni4Sb4,216
Th4Ni4Sn4,216
V4Fe4Sb4,216
Li4Al4Ge4,216
Mn4Ni4Sb4,216
Zr4Sn4Pd4,216
Ti4Sn4Rh4,216
Mn4Sb4Rh4,216
Li4In4Sn4,216
Mn4Te4Pd4,216
U4Ni4Sn4,216
Mn4Sn4Pt4,216
Ba4Sr4La4Bi4O24,216
Ti4Co4Sn4,216
Yb4Sb4Pd4,216
Y4Bi4Pd4,216
Nd4Bi4Pd4,216
Mg4Ag4Sb4,216
Mn4N4,216
Ho4Bi4Pd4,216
Dy4Bi4Pd4,216
Li8Sb4Pd4,216
Yb4Bi4Pt4,216
La4Bi4Pt4,216
Ho4Ni4Bi4,216
Ce4Bi4Pt4,216
Mg4Sb4Pd4,216
Mg4Sb4Pt4,216
Lu4Sb4Pt4,216
Tm4In4Cu16,216
Er4In4Ni16,216
Ho4Cu16Ag4,216
Ho4Cu16Au4,216
Er4Ni16Au4,216
Gd4Cu16Pd4,216
Yb4Mg4Cu16,216
Lu4In4Co16,216
Tm4Cu16Ag4,216
Ho4Cu16Pd4,216
Th4Sb4Rh4,216
V4Fe4Co4Ge4,216
Tb4Mg4Co16,216
Zr4Cu16Ag4,216
Nd4Mg4Cu16,216
Ce4In4Pt16,216
Y4In4Cu16,216
Be20Co4,216
Dy4Cd4Ni16,216
Nd4In4Pt16,216
Dy4Cu16Ag4,216
Gd4Cu16Au4,216
Gd4In4Pt16,216
Sc4Ni16Au4,216
Tb4Cu16Ag4,216
Lu4Ni16Au4,216
Be20Pt4,216
U4Pt20,216
Tm4Cd4Ni16,216
Sm4Cd4Ni16,216
Er4Cd4Ni16,216
Ti4Fe4Sb4,216
Gd4Bi4Pd4,216
Tb4Cd4Ni16,216
Pr4Cd4Ni16,216
Lu4Cd4Ni16,216
Yb4Cu16Au4,216
Pr4In4Pt16,216
Dy4Ni16Au4,216
Er4Cu16Au4,216
Gd4In4Cu16,216
Ho4Cd4Ni16,216
Ho4Ni16Au4,216
U4Pt16Au4,216
Nd4Cd4Ni16,216
Sm4In4Pt16,216
Sc4Cd4Ni16,216
Nd4Cu16Ag4,216
Er4Cu16Ag4,216
Er4Cu16Pd4,216
Pa4Pt20,216
Tm4Ni16Au4,216
Tb4Ni16Au4,216
Eu4In4Pt16,216
Yb4Cd4Ni16,216
Yb4Cu16Ag4,216
Yb4Cu16Pd4,216
Tb4Cu16Au4,216
La4In4Pt16,216
Dy4In4Cu16,216
Pu4Pt20,216
Sc4Te4Rh4,216
Ta4Sn4Rh4,216
Zr4Sb4Rh4,216
Al4V16S32,216
Li24P4Br4O20,216
Ta16Ga4Te16Se16,216
Nd4Mg4Ni16,216
Hg4S4,216
Dy4Pb4Au4,216
U24Fe64Si28,216
Y4Ni4Sb4,216
Zr4Zn4Ni16,216
Ga4Sb4,216
Zn4Ni4Sb4,216
Na4Ca4H24Ir4,216
Li4Mg4Sn4Pt4,216
Sc4Ni16Sn4,216
Ba4Na4H24Ir4,216
Er4Sb4Pd4,216
Hf4Sn4Pd4,216
Zn4Se4,216
Fe4P4H48C16Br16,216
Gd64Mg16Rh16,216
Gd64In16Ir16,216
Cs4Fe4P4H48O40,216
Cs4Mg4As4H48O40,216
Ho88Cd360,216
Lu88Cd360,216
Y88Cd360,216
Y60Ni128,216
Ce4Cd4Ni16,216
Ho4Cd4Cu16,216
Sc352Ir56,216
Yb4Cd4Cu16,216
Tm88Cd360,216
Pr88Cd360,216
Er88Cd360,216
Nd88Cd360,216
Dy88Cd360,216
Tm4Cd4Cu16,216
Ho4In4Ni16,216
U4Pd4Pt16,216
Sm4In4Cu16,216
Nd4In4Ni16,216
Er4In4Cu16,216
Lu4In4Ni16,216
Nd4In4Cu16,216
Yb4In4Ni16,216
Ce4In4Ni16,216
Dy4Cu16Pd4,216
Pr4Ni4Bi4,216
Y4Bi4Pt4,216
Sc4Bi4Pd4,216
Sm4Ni4Bi4,216
Tb4Ni4Bi4,216
Tb4Cu16Pd4,216
Er4Ni4Bi4,216
La4Bi4Pd4,216
Pr4Bi4Pd4,216
Tm4Bi4Pd4,216
Tb4Bi4Pt4,216
Lu4Bi4Pt4,216
Sc4In4Ni16,216
Tm4Bi4Pt4,216
Fe8Co4Si4,216
Tb4Bi4Pd4,216
Lu4Bi4Pd4,216
Sm4Bi4Pd4,216
Yb4Ni16Sn4,216
Y64Cd16Ni16,216
Y64Cd16Ir16,216
Y64Mg16Rh16,216
Y64Cd16Pt16,216
Y64Cd16Pd16,216
Y64Mg16Ir16,216
Y64Mg16Ni16,216
Tm64Cd16Ni16,216
Y64Mg16Co16,216
Tm64Cd16Ir16,216
Tm64Mg16Ni16,216
Tm64Cd16Pt16,216
Tm64Mg16Rh16,216
Tm64Mg16Co16,216
Tm64Cd16Pd16,216
Tb64Cd16Ni16,216
Tb64Mg16Ni16,216
Tb64Cd16Ir16,216
Tb64Mg16Co16,216
Tb64Cd16Pt16,216
Tb64Cd16Pd16,216
Tb64Mg16Ru16,216
Sm64Cd16Ni16,216
Sm64Cd16Pt16,216
Pr64Mg16Rh16,216
Pr64Cd16Pd16,216
Pr64Cd16Pt16,216
Pr64Cd16Ir16,216
Pr64Mg16Ir16,216
Pr64Cd16Ni16,216
Sc352Ru56,216
Nd64Cd16Pd16,216
Nd64Cd16Ir16,216
Nd64Cd16Pt16,216
Nd64Mg16Co16,216
Nd64Mg16Rh16,216
Nd64Cd16Ni16,216
Lu64Cd16Ir16,216
Lu64Cd16Ni16,216
Lu64Mg16Rh16,216
Lu64Cd16Pd16,216
Lu64Cd16Pt16,216
Lu64In16Rh16,216
Lu64Mg16Ni16,216
Li4Cr16Ga4S32,216
Li4Cr16In4S32,216
La64Cd16Pt16,216
La64Cd16Ir16,216
La64Cd16Pd16,216
La64Cd16Ni16,216
Ho64Cd16Ir16,216
Ho64Cd16Ni16,216
Ho64Mg16Rh16,216
Ho64Cd16Pt16,216
Ho64Mg16Ni16,216
Ho64Cd16Pd16,216
Ho64Mg16Ru16,216
Ho64Mg16Co16,216
Dy64Cd16Ir16,216
Dy64Mg16Ni16,216
Er64Cd16Ir16,216
Dy64Mg16Co16,216
Dy64Cd16Pt16,216
Dy64Cd16Ni16,216
Dy64Mg16Ir16,216
Er64Cd16Ni16,216
Dy64Cd16Pd16,216
Er64Mg16Rh16,216
Er64Cd16Pd16,216
Er64Mg16Ni16,216
Er64Cd16Pt16,216
Er64Mg16Co16,216
Dy64Mg16Ru16,216
Dy64In16Ir16,216
Ca4Bi4Au16,216
Al16Zn312Pd72,216
Zr4Sc4Fe16,216
Zr4Nb4Cr16,216
Zr4Al4Fe16,216
Zr16Cu4S32,216
Zn4Cr16Cd4S32,216
Y4Zr4Fe16,216
Y4Ho4Co16,216
Ti4Nb4Cr16,216
Ti4Ni16Ge4O32,216
Ti64Co16Ni16,216
Tb4Ho4Fe16,216
Tb4Ho4Co16,216
Sm4Y4Co16,216
Rb4B4H16,216
Be20Au4,216
Na8Tl4Hg4,216
Mn4Zn4Cr16S32,216
Mn8Cr16Se16S16,216
Mn4Cr16Cd4Se32,216
Mn4Cr16Cd4S32,216
Li8Zn4Sn4,216
Li8Si4Au4,216
Li8Sn4Pt4,216
Li8Sn4Pd4,216
Li8Sn4Ir4,216
Li8Mg4Tl4,216
Li8Mg4Sn4,216
Li8Mg4Hg4,216
Li8Mg4Ga4,216
Li8Mg4Cd4,216
Li8Mg4Ge4,216
Li8Ge4Pd4,216
Li8Ga4Ag4,216
Li8Al4Ga4,216
Li8Cd4In4,216
La4Ce4Ru16,216
Hf4Zr4W16,216
Hf4Zr4Fe16,216
Hf4Zr4Mo16,216
Gd4Er4Co16,216
Gd4Y4Co16,216
Dy4Y4Fe16,216
Cs4B4H16,216
Co20Ni4S32,216
Cr16Ga4Cu4S32,216
Cr16Ga4S32,216
Cr16Co4Cu4S32,216
Cr16Cd4Ag4Se32,216
Cr16In4Ag4S32,216
Cr16Ga4Cu4Se32,216
Cr16In4Ag4Se32,216
Cr16Co4Ni4S32,216
Cr16Cu4Ni4Se32,216
Ce4Y4Fe16,216
Ce4Dy4Fe16,216
Ca4Eu4H24Ru4,216
Be16Al4Fe4,216
Be16Al4Ni4,216
Al4Cr16Cu4Se32,216
Ce60Ni128,216
Li4Mg4As4,216
Mg4Se4,216
Y4Mg4Cu16,216
Sc4In4Cu16,216
Sm4Sn4Au4,216
Ce4Mg4Ni16,216
Pr4Mg4Ni16,216
B4P4,216
Be4Se4,216
Al4P4,216
Mg4Ni4Sb4,216
Li8Cu4Sb4,216
Li8Ag4Sb4,216
Tb4Sb4Pt4,216
Tm4Sb4Pt4,216
Dy4Sb4Pt4,216
Er4Sb4Pt4,216
Li4In4Ge4,216
Ho4Sb4Pt4,216
Th4Sn4Pt4,216
In4Sb4,216
Lu4Ni4Sb4,216
In4As4,216
In4P4,216
Na8Cd4Pb4,216
Gd4Pb4Au4,216
Gd4Sn4Au4,216
Cr16In4Cu4Se32,216
Tm4In4Ni16,216
Li8In4Pt4,216
Li8In4Pd4,216
Er4Ni4Sb4,216
V16Ga4Se32,216
Al4As4,216
Zn4Te4,216
U4Zn4Ni16,216
Tb4In4Cu16,216
Co4O4,216
Cu4Br4,216
Ag4I4,216
Nb16Se16I16,216
Be4Te4,216
Ga4As4,216
Cd4Se4,216
Hg4Te4,216
Be16Te4O28,216
U4Ni20,216
Sc4Sn4Au4,216
Li8Ge4Au4,216
Li336Si80,216
Mg4Ni4Bi4,216
Li8Ga4Rh4,216
Mg20Si64Pt40,216
Li8In4Ag4,216
Li8Ag4Pb4,216
Er4Pb4Au4,216
Li8Ga4Au4,216
